year_month,brazil_temp_mean,brazil_precip_mean,vietnam_temp_mean,vietnam_precip_mean
2009-01-01,24.496491933413846,3.236260623229462,21.15282258064516,1.788064516129032
2009-02-01,24.68038552161629,3.4925610956942084,25.69107142857143,1.59875
2009-03-01,24.70995140159995,3.078185640362225,25.988306451612903,3.8452419354838714
2009-04-01,23.333976772260346,2.792995269316956,27.1825,9.283666666666667
2009-05-01,21.93453113616403,2.0445475638051045,26.795161290322582,11.564112903225807
2009-06-01,20.211975242174006,1.0278544124979225,28.342083333333335,7.4134166666666665
2009-07-01,20.76768637050504,0.8366632337796087,27.56935483870968,9.695806451612903
2009-08-01,22.048053348545658,0.8324739791833468,28.004032258064516,9.501370967741936
2009-09-01,23.491024592925342,1.3062195424134797,27.034166666666668,13.630666666666666
2009-10-01,24.18355919136373,2.1389565217391304,26.04032258064516,9.128629032258065
2009-11-01,25.451897338776238,2.348145727822251,23.965416666666666,5.941083333333333
2009-12-01,24.878344085363928,2.952368979335272,23.591129032258063,1.8491129032258065
2010-01-01,25.127009696308946,2.7706145966709346,23.17217741935484,4.861532258064516
2010-02-01,25.78528459770313,2.372937293729373,25.834821428571427,0.7780357142857143
2010-03-01,25.099997302783628,2.7371589991928977,27.091532258064515,1.7002419354838711
2010-04-01,23.48519082847982,2.078268014131953,27.738333333333333,3.5575
2010-05-01,22.119261879864897,1.077563645015465,29.22822580645161,7.221854838709678
2010-06-01,21.02322276270678,0.7018323967749817,28.5375,10.432916666666667
2010-07-01,21.104600850990053,0.758376188249961,28.35,10.596774193548388
2010-08-01,21.51947992089576,0.31099452202762135,28.15443548387097,11.93725806451613
2010-09-01,23.622445144370964,0.6814494147827481,28.202083333333334,9.00175
2010-10-01,23.91351543796784,1.592334603125243,25.938306451612902,12.16241935483871
2010-11-01,24.169699886679496,2.259878903760357,24.578333333333333,13.126166666666666
2010-12-01,24.78768193070426,3.043439962911451,23.32782258064516,2.6647580645161293
2011-01-01,24.783702183233462,3.42500403551251,21.280241935483872,2.0875
2011-02-01,24.682002327240813,3.5363831575016333,23.567410714285714,0.9359821428571428
2011-03-01,23.935334999796336,3.5298366013071893,23.78991935483871,4.797983870967742
2011-04-01,23.27099064977928,2.653210693716152,26.085416666666667,2.889333333333333
2011-05-01,21.399343434949866,1.265581957309706,27.983064516129033,9.486370967741935
2011-06-01,20.384792192956102,0.8566806274123346,28.543333333333333,10.436
2011-07-01,20.81188562651546,0.731813880126183,28.33427419354839,9.66975806451613
2011-08-01,21.976227098943895,0.6503697813121272,28.052822580645163,10.01491935483871
2011-09-01,22.90892437101699,0.5177891537354024,27.252083333333335,13.687833333333334
2011-10-01,23.625184374554024,2.1162859134205836,25.96693548387097,10.366048387096773
2011-11-01,23.627007602694515,1.9866614906832298,25.36625,6.4784999999999995
2011-12-01,24.4240867189324,2.567019599008786,21.908467741935485,4.126693548387097
2012-01-01,24.315461561741202,2.964740602671637,22.211290322580645,3.0913709677419354
2012-02-01,24.755854442581324,2.7027643703378676,23.595089285714284,2.640803571428571
2012-03-01,24.333132366161582,2.302974863556,25.982661290322582,3.5872580645161287
2012-04-01,23.826851275041765,1.831992472359445,27.975416666666668,6.17575
2012-05-01,22.050348551892316,1.1204017388697347,29.052822580645163,9.231693548387096
2012-06-01,21.38539108533087,1.1534253017714375,29.015833333333333,8.514416666666666
2012-07-01,20.709435393700797,0.6756941351150706,28.491129032258065,9.091612903225807
2012-08-01,22.175503572006892,0.40861791001025943,28.571370967741935,9.090403225806451
2012-09-01,23.675347132820516,0.7916526524996178,27.189583333333335,11.568
2012-10-01,24.88319829338673,1.2952667057444314,26.886290322580646,7.774677419354839
2012-11-01,24.640846642740357,2.583563072796364,25.924166666666668,4.854666666666667
2012-12-01,25.61232965973356,2.493779629363597,24.25685483870968,2.9239516129032257
2013-01-01,24.701633391392132,3.29750428369217,22.47741935483871,2.0674193548387096
2013-02-01,24.965265833287713,2.780141129032258,24.891964285714284,1.790357142857143
2013-03-01,24.588909105881672,2.93008289374529,27.048790322580643,2.6641935483870967
2013-04-01,23.15508135289793,2.2067568636759236,28.512916666666666,5.035916666666667
2013-05-01,22.169245355043522,1.325740484680882,29.961290322580645,7.849193548387097
2013-06-01,21.546987698615464,1.2437292069632495,28.99875,9.611583333333334
2013-07-01,20.71653578706435,0.844644030668127,28.190322580645162,11.99241935483871
2013-08-01,21.44606684083009,0.617378856202133,28.31814516129032,10.751693548387097
2013-09-01,23.282509391248706,0.9834846136816472,27.404166666666665,10.999916666666666
2013-10-01,23.845192925524753,1.730188679245283,26.27056451612903,8.093629032258065
2013-11-01,24.257960142814103,2.357972001513432,25.184583333333332,7.6930000000000005
2013-12-01,24.87951925704913,3.123451359870977,21.731854838709676,1.7145967741935484
2014-01-01,25.14949531485288,2.395464476757327,21.571774193548386,0.8385483870967742
2014-02-01,24.96224222506774,2.726690146894597,22.98169642857143,0.7548214285714285
2014-03-01,24.26800004846977,3.0705231620188984,25.62741935483871,1.5054032258064516
2014-04-01,23.57083253879698,2.377256874036824,28.459583333333335,5.19825
2014-05-01,21.898428004812853,1.4527870636709943,30.1375,7.04508064516129
2014-06-01,21.549221639101546,0.9661165428236214,29.649166666666666,9.45
2014-07-01,21.07981806199052,0.8189303701335039,28.913306451612904,10.01459677419355
2014-08-01,22.234250402555286,0.49855783526613145,28.539516129032258,10.287096774193548
2014-09-01,23.97915298586502,1.1390009823925036,28.081666666666667,9.816583333333334
2014-10-01,24.699418567674783,1.3115810519840048,27.289112903225806,6.889516129032258
