date,brazil_temp_mean,brazil_precip_mean,vietnam_temp_mean,vietnam_precip_mean,coffeeCost,oilCost,cpi,coffeeD,oilD
2010-09-01,23.622445144370964,0.6814494147827481,28.20208333333333,9.00175,1.870595238095238,79.97,218.439,2.387511815982625,102.06875118454124
2010-10-01,23.91351543796784,1.592334603125243,25.938306451612902,12.16241935483871,1.8866428571428573,81.43,218.711,2.4049992997935306,103.8029493715451
2010-11-01,24.169699886679496,2.259878903760357,24.578333333333333,13.126166666666666,2.0469904761904765,84.11,218.803,2.608305364838952,107.17419879983365
2010-12-01,24.78768193070426,3.043439962911451,23.32782258064516,2.6647580645161293,2.208681818181818,91.38,219.179,2.809506879184262,116.2379915959102
2011-01-01,24.783702183233466,3.42500403551251,21.280241935483872,2.0875,2.3595526315789472,92.19,220.223,2.9871902244065045,116.71240687848228
2011-02-01,24.682002327240813,3.5363831575016333,23.567410714285717,0.9359821428571428,2.589278947368421,96.97,221.309,3.261937603460368,122.16145723852172
2011-03-01,23.935334999796336,3.5298366013071893,23.78991935483871,4.797983870967742,2.722195652173913,106.72,223.467,3.396266975514913,133.1460548537368
2011-04-01,23.27099064977928,2.653210693716152,26.085416666666667,2.889333333333333,2.817885,113.93,224.906,3.493157024579157,141.23194516820362
2011-05-01,21.399343434949863,1.265581957309706,27.983064516129037,9.486370967741935,2.749833333333333,102.7,225.964,3.392837058115452,126.71472181409428
2011-06-01,20.384792192956105,0.8566806274123346,28.543333333333333,10.436,2.580136363636364,95.42,225.722,3.1868722519495023,117.85863513525489
2011-07-01,20.81188562651546,0.731813880126183,28.33427419354839,9.66975806451613,2.5252,95.7,225.922,3.116256099007622,118.0998371119236
2011-08-01,21.97622709894389,0.6503697813121272,28.052822580645163,10.01491935483871,2.5637086956521737,88.81,226.545,3.155077851046006,109.29574971859896
2011-09-01,22.90892437101699,0.5177891537354024,27.25208333333333,13.687833333333334,2.5907142857142857,79.2,226.889,3.183478812484141,97.321238138473
2011-10-01,23.625184374554024,2.116285913420584,25.96693548387097,10.366048387096772,2.327952380952381,93.19,226.421,2.866508758967966,114.74888981145745
2011-11-01,23.627007602694515,1.9866614906832296,25.36625,6.4785,2.3093761904761902,100.36,226.23,2.8460358955803517,123.68195517835832
2011-12-01,24.4240867189324,2.567019599008786,21.908467741935485,4.126693548387097,2.248761904761905,98.83,225.672,2.7781883289527665,122.09756487291293
2012-01-01,24.3154615617412,2.964740602671637,22.211290322580645,3.0913709677419354,2.23245,98.48,226.655,2.746074540160156,121.13750395976264
2012-02-01,24.755854442581324,2.702764370337868,23.595089285714284,2.640803571428571,2.088835,107.07,227.663,2.5580413842829093,131.12069216341698
2012-03-01,24.333132366161585,2.302974863556,25.982661290322586,3.5872580645161287,1.864386363636364,103.02,229.392,2.265966759758604,125.21004237288136
2012-04-01,23.826851275041765,1.831992472359445,27.975416666666668,6.17575,1.7883,104.87,230.085,2.166945331507921,127.074627811461
2012-05-01,22.05034855189232,1.1204017388697347,29.052822580645163,9.231693548387096,1.7425454545454544,86.53,229.815,2.113983673033448,104.97459721950266
2012-06-01,21.38539108533087,1.1534253017714375,29.015833333333333,8.514416666666666,1.5683666666666665,84.96,229.478,1.905471388978464,103.22130191129432
2012-07-01,20.7094353937008,0.6756941351150706,28.491129032258065,9.091612903225808,1.8060714285714288,88.06,229.104,2.1978504366077045,107.16226744186048
2012-08-01,22.17550357200689,0.4086179100102594,28.57137096774193,9.090403225806453,1.6576260869565218,96.47,230.379,2.0060399094346804,116.74687771020795
2012-09-01,23.67534713282052,0.7916526524996178,27.18958333333333,11.568,1.7202368421052632,92.19,231.407,2.0725625069796143,111.07164597440874
2012-10-01,24.88319829338673,1.2952667057444314,26.88629032258065,7.774677419354839,1.647391304347826,86.24,231.317,1.985569544974138,103.9434390036184
2012-11-01,24.64084664274036,2.583563072796364,25.924166666666668,4.854666666666667,1.485142857142857,88.91,230.221,1.798536184175826,107.6716972821767
2012-12-01,25.61232965973356,2.493779629363597,24.25685483870968,2.9239516129032257,1.470475,91.82,229.601,1.7855818178056715,111.496028501618
2013-01-01,24.70163339139213,3.29750428369217,22.47741935483871,2.0674193548387096,1.5002857142857142,97.49,230.28,1.8164089704459168,118.03199140177176
2013-02-01,24.965265833287717,2.780141129032258,24.891964285714284,1.790357142857143,1.415057894736842,92.05,232.166,1.6993055450342471,110.54040686405416
2013-03-01,24.588909105881672,2.93008289374529,27.048790322580643,2.6641935483870967,1.390225,97.23,232.773,1.6651308805144929,116.45645525898624
2013-04-01,23.15508135289793,2.206756863675924,28.512916666666666,5.035916666666667,1.3719863636363636,93.46,232.531,1.6449959022863423,112.05746726242953
2013-05-01,22.16924535504352,1.325740484680882,29.961290322580645,7.849193548387097,1.3652727272727274,91.97,232.945,1.6340370770314494,110.074995986177
2013-06-01,21.546987698615464,1.2437292069632495,28.99875,9.611583333333334,1.234615,96.56,233.504,1.4741209196844596,115.29190557763468
2013-07-01,20.71653578706435,0.844644030668127,28.19032258064516,11.99241935483871,1.2299545454545455,105.03,233.596,1.4679779926960146,125.3556313464272
2013-08-01,21.44606684083009,0.617378856202133,28.31814516129032,10.751693548387095,1.1798954545454543,107.65,233.877,1.4065393883031756,128.3282892289537
2013-09-01,23.282509391248706,0.9834846136816472,27.404166666666665,10.999916666666666,1.1698,102.33,234.149,1.3928847853289998,121.84467437400971
2013-10-01,23.845192925524756,1.730188679245283,26.27056451612903,8.093629032258065,1.127913043478261,96.38,233.546,1.3464774063688787,115.05629195105034
2013-11-01,24.257960142814103,2.357972001513432,25.18458333333333,7.693,1.05658,92.72,233.069,1.2639030379844598,110.91359829063498
2013-12-01,24.87951925704913,3.123451359870977,21.73185483870968,1.7145967741935484,1.1217857142857144,98.42,233.049,1.3420186343399274,117.74216083312952
2014-01-01,25.14949531485288,2.395464476757327,21.571774193548386,0.8385483870967742,1.1762380952380953,97.49,233.916,1.4019457131131323,116.19729723490484
2014-02-01,24.96224222506774,2.726690146894597,22.98169642857143,0.7548214285714285,1.5423631578947368,102.59,234.781,1.831553375900812,121.8254338298244
2014-03-01,24.26800004846977,3.0705231620188984,25.62741935483871,1.5054032258064516,1.889857142857143,101.58,236.293,2.229841557485229,119.85419441117595
2014-04-01,23.57083253879698,2.377256874036824,28.45958333333333,5.19825,1.972823809523809,99.74,237.072,2.320085137607381,117.29648157521764
2014-05-01,21.898428004812853,1.4527870636709943,30.1375,7.04508064516129,1.8855454545454544,102.71,237.9,2.209726119454316,120.36886683480454
2014-06-01,21.549221639101543,0.9661165428236214,29.649166666666662,9.45,1.7180142857142855,105.37,238.343,2.0096491983641824,123.25667940740868
2014-07-01,21.07981806199052,0.8189303701335039,28.913306451612904,10.01459677419355,1.7259318181818182,98.17,238.25,2.0196988154154343,114.87929628541448
2014-08-01,22.234250402555286,0.4985578352661314,28.539516129032258,10.287096774193548,1.8808285714285715,95.96,237.852,2.2046430863370023,112.48103829271984
2014-09-01,23.97915298586502,1.1390009823925036,28.081666666666667,9.816583333333334,1.887809523809524,91.16,238.031,2.211161869072276,106.77428704664518
2014-10-01,24.699418567674783,1.3115810519840048,27.289112903225806,6.889516129032258,2.05054347826087,80.54,237.433,2.407818722865344,94.57283983271071
2014-11-01,24.485607234742385,2.542627218934911,25.58125,3.6160833333333335,1.8826210526315792,66.15,236.151,2.2226393905416004,78.09728648195434
2014-12-01,24.73673542476594,2.706559712122348,22.399596774193547,1.6297580645161291,1.7559772727272729,53.27,234.812,2.0849444474341565,63.24967437780012
2015-01-01,25.619160059246088,2.119495396215472,22.343951612903226,1.4780645161290322,1.692425,48.24,233.707,2.018987342484393,57.5481627850257
2015-02-01,24.82679869364528,3.129885363902959,23.432142857142857,0.9042857142857142,1.5529684210526316,49.76,234.722,1.844610653139952,59.10476018438834
2015-03-01,24.37576312607108,3.041922889214251,25.719758064516128,1.2301612903225807,1.3695227272727273,47.6,236.119,1.6170900071959096,56.204605304952175
2015-04-01,23.77838660868722,2.2271823014920256,27.981666666666666,2.564083333333333,1.3848619047619048,59.63,236.599,1.6318846181574251,70.26641389016861
2015-05-01,22.20063193652671,1.526555313483418,30.545967741935485,8.121129032258064,1.32615,60.3,237.805,1.5547750144025567,70.69557242278337
2015-06-01,21.49477086475538,0.9299338073057122,29.935,11.274666666666668,1.3195045454545455,59.47,238.638,1.5415839316530402,69.47910617755764
2015-07-01,21.576948098272613,0.9176378934247428,29.06733870967742,9.33290322580645,1.2562272727272727,47.12,238.654,1.467558373590676,55.04684706730246
2015-08-01,23.03603588478453,0.4151087955868832,29.04435483870968,10.86766129032258,1.2748619047619048,49.2,238.316,1.4914401415407637,57.55827724533813
2015-09-01,24.6248265350186,0.9673728489483748,28.2225,9.94875,1.189547619047619,45.09,237.945,1.3938021613638207,52.832302338775776
2015-10-01,25.38172647641816,1.3266216314374957,27.45040322580645,6.920241935483872,1.25125,46.59,237.838,1.466758896812116,54.61442317880238
2015-11-01,25.547722441092677,2.335900119617225,26.49833333333333,5.35625,1.18404,41.65,237.336,1.3909087541713014,48.9268518050359
2015-12-01,25.87497921122752,2.461389790498672,23.690725806451614,2.716209677419355,1.21925,37.04,236.525,1.437181433252299,43.6606112673079
2016-01-01,25.14512880447992,3.607701158241927,23.426209677419354,2.088467741935484,1.1701052631578948,33.62,236.916,1.376976175433265,39.56390974016107
2016-02-01,25.707250298826725,2.533377483443709,23.085267857142856,0.9832142857142856,1.166565,33.75,237.111,1.3716810064906313,39.68423017067956
2016-03-01,25.025958072986533,2.588096340898564,25.773387096774197,0.5738709677419355,1.2573636363636362,38.34,238.132,1.4721057923565692,44.88799774914754
2016-04-01,24.84673165347589,1.4189325753987052,28.54958333333333,1.69325,1.2302761904761903,45.92,239.261,1.4335953726563997,53.50887875583569
2016-05-01,22.357067402951536,1.1778244246195366,29.67822580645161,5.960322580645162,1.2497380952380954,49.1,240.236,1.4503633111963714,56.98220999350639
2016-06-01,20.80653828610143,0.7674344597666314,29.579166666666666,9.2585,1.3588136363636365,48.33,241.038,1.571702218925873,55.90197670076917
2016-07-01,21.503357348502472,0.4728583666476299,28.79717741935484,8.468387096774192,1.4546,41.6,240.647,1.6852293575236756,48.19575228446647
2016-08-01,22.44767124852073,0.6777056915364199,29.11411290322581,11.156451612903226,1.4119043478260869,44.7,240.853,1.6343651770275176,51.74296936305548
2016-09-01,23.22448091435171,0.7613114266597278,28.435416666666665,11.224916666666669,1.5228809523809523,48.24,241.428,1.7586288884707422,55.70774094139869
2016-10-01,24.290099636557112,1.5807380867072731,27.26451612903226,10.080403225806451,1.5560476190476191,46.86,241.729,1.7946923550162135,54.04672885752226
2016-11-01,24.537026948866444,2.130177941070528,25.314166666666665,5.5400833333333335,1.6077619047619047,49.44,241.353,1.8572266952199832,57.11124734310325
2016-12-01,24.94234409860363,2.826606198034769,23.658467741935485,8.085725806451613,1.4101904761904762,53.72,241.432,1.6284665046176865,62.0350386030021
2017-01-01,25.25139169309104,3.021629671654493,23.408870967741937,3.174274193548387,1.486925,52.81,242.839,1.707129677893584,60.63084438661007
2017-02-01,25.044757211074568,3.1730595356677647,23.535714285714285,1.953839285714286,1.4552526315789474,54.01,243.603,1.665526878525608,61.81408283149223
2017-03-01,24.61414950615994,2.8628820960698693,25.60524193548387,2.109677419354839,1.4138695652173912,50.6,243.801,1.6168500642808648,57.86432869430397
2017-04-01,23.51845966997037,2.2119774338203384,27.602083333333333,5.000666666666667,1.3589421052631578,49.21,244.524,1.549442086795484,56.10838371693576
2017-05-01,22.7222581789646,1.6857344234564422,28.585887096774197,10.393629032258064,1.3320454545454543,48.32,244.733,1.517477973212365,55.04657173327668
2017-06-01,21.545485147344564,0.8998134328358208,29.2025,10.209416666666666,1.2424545454545457,46.04,244.955,1.4141324413946164,52.40164144434692
2017-07-01,20.562095875686243,0.4111432998719935,28.28306451612903,12.626451612903224,1.32525,50.17,244.786,1.5094096496531666,57.14173335076353
2017-08-01,22.402457023514906,0.5968950388120149,28.96370967741936,12.70524193548387,1.335408695652174,47.23,245.519,1.516439115364666,53.6325842806463
2017-09-01,24.04745561577282,0.580184776613348,29.037916666666668,12.520916666666666,1.3280238095238095,51.67,246.819,1.500110178482439,58.36543920848882
2017-10-01,24.811592152048032,1.574206117280343,26.788306451612904,12.797741935483872,1.2612045454545455,54.38,246.663,1.4255334188014344,61.46545189185245
2017-11-01,24.34370199677133,2.4934062357612445,25.20625,8.27075,1.259504761904762,57.4,246.669,1.4235775335715934,64.87736521411283
2017-12-01,24.885812251764,2.881295556823224,22.768145161290324,4.710483870967742,1.2319,60.42,246.524,1.3931957286106018,68.33094076033166
2018-01-01,24.812332908665127,3.049228291504496,23.236290322580643,2.8,1.240904761904762,64.73,247.867,1.3957756757800412,72.8086169599019
2018-02-01,24.22127831046908,3.343704161198178,23.21517857142857,0.8014285714285715,1.2090105263157895,61.64,248.991,1.3537619944411434,69.01998578261865
2018-03-01,24.740459300482776,3.1054925414174743,26.268951612903223,1.6486290322580646,1.1975714285714285,64.94,249.554,1.3379281014472677,72.55103857281391
2018-04-01,23.494853842930844,1.8917780477926285,27.31625,2.3116666666666665,1.1725285714285714,68.57,250.546,1.3047636392974886,76.30316644448524
2018-05-01,21.98531488939481,1.162132834424696,29.938709677419357,7.493709677419355,1.2031363636363637,67.04,251.588,1.333278313967858,74.29164379859137
2018-06-01,20.940932973259464,0.7180288308884232,29.160416666666663,9.680333333333332,1.1614428571428572,74.15,251.989,1.28502669345544,82.03996325236419
2018-07-01,21.245716052775656,0.4893192205917729,28.55040322580645,14.201048387096774,1.1105714285714283,68.76,252.006,1.2286593788583264,76.0713059212876
2018-08-01,21.789288018529064,0.6712546760881183,28.43185483870968,12.887580645161291,1.0318217391304347,69.9977,252.146,1.1409023522603712,77.39761390384936
2018-09-01,23.713866939636056,1.1517353511350137,28.1875,11.625,0.9992894736842104,73.5992,252.439,1.10364842136954,81.2853963072267
2018-10-01,24.60392235576983,2.081927277091084,27.09516129032258,7.312661290322581,1.1485,65.31,252.885,1.2662043893469366,72.00331621092593
2018-11-01,24.60177857804886,2.708455495762974,26.129583333333333,7.785333333333333,1.1217857142857144,50.93,252.038,1.2409085166295786,56.33827383172379
2018-12-01,24.77571592037191,2.857878475798146,24.399596774193547,6.710725806451612,1.0304,45.41,251.233,1.1434707255814325,50.39305672423606
2019-01-01,25.707561358908745,2.5278665914362737,23.376612903225805,3.202903225806452,1.0335,53.79,251.712,1.1447283681350118,59.57904104691077
2019-02-01,25.08774995124156,3.4144847182756948,25.647767857142856,1.170625,0.9982052631578948,57.22,252.776,1.1009811998724064,63.11141263411083
2019-03-01,24.5546696460729,3.312080703057309,27.12298387096774,1.4987903225806452,0.9647380952380952,60.14,254.202,1.058099111842438,65.9599542096443
2019-04-01,24.14462464622631,2.6100384590313537,29.57333333333333,3.1555,0.919947619047619,63.91,255.548,1.0036597276664827,69.72559292187769
2019-05-01,23.048074544193422,1.7193942104926832,29.885887096774194,10.255967741935484,0.9266304347826086,53.5,256.092,1.0088031585456043,58.24433016259783
2019-06-01,21.933254329748543,0.7120066525938719,29.862916666666667,7.998916666666667,1.008205,59.4601,256.143,1.0973931374661812,64.72007745751398
2019-07-01,20.77996507311364,0.6370861725863836,28.86733870967742,8.210725806451613,1.0612826086956522,58.58,256.571,1.153239118487924,63.655756730105885
2019-08-01,22.01226311390832,0.4828387253709559,28.24717741935484,12.091451612903226,0.94885,55.1,256.558,1.031116853499014,59.87726050249847
2019-09-01,24.29033282965068,0.6982849359172807,27.39,10.1695,0.9975238095238096,54.07,256.759,1.0831621604027792,58.71196000919151
2019-10-01,25.02889126471744,1.609454094292804,26.79758064516129,7.992500000000001,0.9736739130434784,54.18,257.346,1.0548531327642467,58.697210603623134
2019-11-01,25.16504809984394,2.336609593517188,24.79833333333333,6.000916666666667,1.0999904761904762,55.4872,257.208,1.1923406143776911,60.14564995801064
2019-12-01,25.2240453529813,2.6778171862360773,22.982258064516127,0.7887096774193548,1.2961190476190476,60.7556,256.974,1.406214569233797,65.91632924420371
2020-01-01,25.172607370757483,3.377646837585407,23.68790322580645,1.1666935483870968,1.1350454545454545,51.56,257.971,1.2266996787165294,55.723438370979686
2020-02-01,24.716049195513296,3.580750035648082,23.79732142857143,1.102142857142857,1.041715,44.76,258.678,1.1227558023102082,48.24212928814976
2020-03-01,24.441747582992218,2.961703582171179,26.579032258064515,0.7040322580645161,1.1497727272727274,20.48,258.115,1.2419229254754314,22.12139922127734
2020-04-01,23.024563859165067,2.025528129864354,26.86583333333333,3.504,1.1376857142857144,18.84,256.389,1.2371398637004152,20.48695412049659
2020-05-01,21.047711556808952,1.2943083301922351,29.881451612903227,3.858064516129032,1.0606190476190476,35.49,256.394,1.1533136957740264,38.59171033643533
2020-06-01,21.40222995063329,0.8670926997970078,29.61375,7.669916666666666,0.9681,39.27,257.797,1.046979663068228,42.46967396827736
2020-07-01,20.97156704120258,0.5095154185022027,29.161290322580644,7.026370967741936,1.0399772727272727,40.27,259.101,1.1190529700422194,43.33196915488556
2020-08-01,21.940961866739134,0.4846868444710818,28.017338709677414,10.931129032258063,1.188795238095238,42.61,259.918,1.2751655905763686,45.70577343623758
2020-09-01,24.36730843128445,0.5506746506986028,28.001666666666665,10.61375,1.2141818181818185,40.22,260.28,1.3005852131271225,43.0821286307054
2020-10-01,24.945585121507893,1.3872262163517806,25.2625,15.513629032258066,1.0740227272727272,35.79,260.388,1.1499749773764187,38.32098092077976
2020-11-01,24.086578155009157,2.07059702887041,24.88583333333333,8.737666666666668,1.1222238095238095,45.34,260.229,1.2023188904497852,48.57599529645045
2020-12-01,25.05749418313885,2.3695550351288057,22.455645161290324,4.518870967741935,1.2290227272727272,48.52,260.474,1.3155017176727464,51.93406267036251
2021-01-01,24.748061721243115,2.8288414357110407,21.365322580645163,1.6362096774193549,1.245875,52.2,261.582,1.327891222446499,55.63633736266258
2021-02-01,24.28061728613076,3.271486330381209,23.52142857142857,0.905,1.2710050000000002,61.5,263.014,1.347299900423552,65.19167420745664
2021-03-01,24.42813453705656,2.30529741457241,26.20604838709677,0.9619354838709676,1.3003260869565216,59.16,264.877,1.3686862721023425,62.27013413773185
2021-04-01,23.134062430583143,1.3061704773749163,27.316666666666663,4.401083333333333,1.3261857142857143,63.58,267.054,1.3845260865378752,66.37695432384461
2021-05-01,21.43193505234493,0.8169207883971736,28.763306451612905,6.125403225806451,1.5045238095238094,66.93,269.195,1.5582170810856706,69.31859009268375
2021-06-01,20.348885852157867,0.6308586057502954,28.308333333333334,7.036527777777778,1.5633454545454546,73.47,271.696,1.6042335530084426,75.39155136623285
2021-07-01,19.782827940506227,0.3330304227578032,,,1.6879318181818184,73.95,273.003,1.7237860637895093,75.52081076032134
2021-08-01,21.98091422040676,0.4098383838383838,,,1.821504545454545,68.5,273.567,1.8563610021743049,69.81082148066105
2021-09-01,24.598919615259163,0.7656589065627304,,,1.9023636363636365,75.03,274.31,1.9335160458804077,76.25866377456163
2021-10-01,23.79322799887894,2.03065784029789,,,2.027690476190476,81.78,276.589,2.043914111345199,82.43432515392877
2021-11-01,23.91446299877173,2.408041775456919,,,2.224381818181818,65.85,277.948,2.2312162694918736,66.05232525508369
2021-12-01,24.24491370242582,3.0613147410358565,,,2.343869565217392,74.88,278.802,2.343869565217392,74.88
